Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-06 00:00:00-04:00,87.1391133731536,87.2136805866056,85.93674372294345,86.13248443603516,1543100,0.0,0.0
2023-06-07 00:00:00-04:00,86.14179512583553,87.50261469422209,84.95807090158766,87.18571472167969,1847100,0.0,0.0
2023-06-08 00:00:00-04:00,86.10452484445673,87.8474962964971,86.04860298444227,87.6144790649414,1416400,0.0,0.0
2023-06-09 00:00:00-04:00,87.61446381121601,87.79155915192484,87.02726304993139,87.13910675048828,1264900,0.0,0.0
2023-06-12 00:00:00-04:00,87.33486082922956,87.33486082922956,85.7969526967657,86.3375473022461,2020900,0.0,0.0
2023-06-13 00:00:00-04:00,85.92742421498832,86.23500151191443,85.29361715194699,85.77828979492188,1728900,0.0,0.0
2023-06-14 00:00:00-04:00,86.03927098311192,87.19504144642679,85.6105201768322,86.11383819580078,1678000,0.0,0.0
2023-06-15 00:00:00-04:00,86.69172660670583,87.32553371556313,86.17908588957087,86.70104217529297,1997600,0.0,0.0
2023-06-16 00:00:00-04:00,87.03658636293964,87.75428335727561,86.41210194218984,86.6544418334961,4678700,0.0,0.0
2023-06-20 00:00:00-04:00,86.77559495277711,86.90608400249656,85.70371452055045,85.76895904541016,1939500,0.0,0.0
2023-06-21 00:00:00-04:00,85.6757650335383,86.63579478938836,84.83690166542436,86.60783386230469,1907100,0.0,0.0
2023-06-22 00:00:00-04:00,86.97133968206012,87.2043568880338,85.7037255126736,85.8621826171875,1914000,0.0,0.0
2023-06-23 00:00:00-04:00,86.30024594612173,86.33752955109654,84.26834280839934,84.57592010498047,1994100,0.0,0.0
2023-06-26 00:00:00-04:00,84.84623354632342,85.60120710394173,84.20310370916908,85.45207977294922,1242500,0.0,0.0
2023-06-27 00:00:00-04:00,85.67576811521967,86.06723533071329,85.39615172320468,85.73169708251953,1262900,0.0,0.0
2023-06-28 00:00:00-04:00,85.73169504596844,85.73169504596844,83.76502922436048,83.98872375488281,1490500,0.0,0.0
2023-06-29 00:00:00-04:00,83.32694735863235,84.20308714477335,83.25238015224413,83.48539733886719,1545000,0.0,0.0
2023-06-30 00:00:00-04:00,83.718423933346,84.30562474961954,83.39220125763849,84.25902557373047,1552100,0.0,0.0
2023-07-03 00:00:00-04:00,84.07261910142634,84.87419899263818,83.73707369993663,84.86488342285156,707000,0.0,0.0
2023-07-05 00:00:00-04:00,84.58525166525816,87.10183482076773,84.52000712748186,86.54259490966797,2334700,0.0,0.0
2023-07-06 00:00:00-04:00,86.039279668196,86.37482504804609,85.37751158880319,85.9087905883789,1776100,0.0,0.0
2023-07-07 00:00:00-04:00,85.26565622596468,86.36549768503285,84.91146553386712,85.77828979492188,1664300,0.0,0.0
2023-07-10 00:00:00-04:00,85.573245193484,85.70373427327814,84.78098803441338,85.18177795410156,1560600,0.0,0.0
2023-07-11 00:00:00-04:00,85.15380539176509,86.25364685058594,84.81826005781159,86.25364685058594,1082700,0.0,0.0
2023-07-12 00:00:00-04:00,86.5053106083082,87.0831958747874,86.00199255901106,86.76628875732422,1294200,0.0,0.0
2023-07-13 00:00:00-04:00,86.41210991470552,87.4280687493366,86.01131998911885,87.40010070800781,1712700,0.0,0.0
2023-07-14 00:00:00-04:00,87.16707107377047,87.26028364269547,86.42142030021475,86.75696563720703,1121900,0.0,0.0
2023-07-17 00:00:00-04:00,86.5985187753991,86.73832341159454,85.67576550978407,86.14179992675781,1512800,0.0,0.0
2023-07-18 00:00:00-04:00,86.26297286077858,87.00862365637583,85.02331961308614,85.88082122802734,2012900,0.0,0.0
2023-07-19 00:00:00-04:00,86.19772241890632,87.40008486661478,86.13247788987469,87.13910675048828,2029900,0.0,0.0
2023-07-20 00:00:00-04:00,87.42806284909182,89.52521780655927,86.88746119783113,89.37608337402344,2095800,0.0,0.0
