Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-06 00:00:00-04:00,76.02618290841181,77.48804551385248,76.02618290841181,76.78970336914062,635800,0.0,0.0
2023-06-07 00:00:00-04:00,76.81763332993238,78.54020914139866,76.4638092126058,77.98153686523438,813300,0.0,0.0
2023-06-08 00:00:00-04:00,78.1025817145814,78.1025817145814,74.4991408493893,74.88089752197266,1555900,0.0,0.0
2023-06-09 00:00:00-04:00,74.36878209037972,75.09505675237445,73.32592197598277,74.936767578125,1180700,0.0,0.0
2023-06-12 00:00:00-04:00,74.75053398255375,75.59785910341932,74.23842072726285,75.15091705322266,1111900,0.0,0.0
2023-06-13 00:00:00-04:00,75.77478460803563,77.17146906058125,75.61649540835087,76.76177978515625,735300,0.0,0.0
2023-06-14 00:00:00-04:00,77.81471567148999,78.33179109527607,76.23529376286024,77.06261444091797,767200,0.79,0.0
2023-06-15 00:00:00-04:00,76.80877053020633,78.53861689222528,76.13188161216787,78.03094482421875,758900,0.0,0.0
2023-06-16 00:00:00-04:00,78.17196192317772,78.18136524967454,76.79937033274041,77.72069549560547,1475600,0.0,0.0
2023-06-20 00:00:00-04:00,76.42331353213652,76.63014367210317,74.81568904326339,75.4549789428711,764300,0.0,0.0
2023-06-21 00:00:00-04:00,75.01311602661845,76.04725955615301,74.11059037324449,74.65586853027344,757600,0.0,0.0
2023-06-22 00:00:00-04:00,73.997782550088,74.11060096261853,72.78501151277467,73.72514343261719,773300,0.0,0.0
2023-06-23 00:00:00-04:00,72.94483336385714,74.27042283452927,72.56878632812138,73.84736633300781,1490400,0.0,0.0
2023-06-26 00:00:00-04:00,73.90376179428708,76.02846168277128,73.7439411088062,75.85923767089844,875800,0.0,0.0
2023-06-27 00:00:00-04:00,75.67120669468059,77.41985241928806,75.21994744663529,76.81816864013672,712200,0.0,0.0
2023-06-28 00:00:00-04:00,76.56434568495382,77.58908603254449,76.2446971031134,77.54208374023438,708700,0.0,0.0
2023-06-29 00:00:00-04:00,77.11901422343115,78.81125441624418,77.11901422343115,77.94633483886719,527100,0.0,0.0
2023-06-30 00:00:00-04:00,78.51980168026694,78.98986756170986,77.62667937457982,78.70783233642578,756600,0.0,0.0
2023-07-03 00:00:00-04:00,78.48221748803041,80.88895295859977,78.24718450308771,80.62571716308594,637500,0.0,0.0
2023-07-05 00:00:00-04:00,79.36594292749587,79.61037925955783,77.84293365478516,77.84293365478516,1274100,0.0,0.0
2023-07-06 00:00:00-04:00,76.78997283537102,77.43866613279951,75.42678446795088,77.31644439697266,1005300,0.0,0.0
2023-07-07 00:00:00-04:00,77.54208077050292,80.45648816969377,77.49507130735587,79.87360382080078,1196800,0.0,0.0
2023-07-10 00:00:00-04:00,79.45054930731662,80.76673540896712,78.89586775354341,78.99928283691406,734400,0.0,0.0
2023-07-11 00:00:00-04:00,79.59156564236712,80.40007243229124,79.3095232190973,79.68557739257812,759600,0.0,0.0
2023-07-12 00:00:00-04:00,80.99236633185102,83.40850507902702,80.71032388683327,83.06065368652344,1324000,0.0,0.0
2023-07-13 00:00:00-04:00,82.95724165828403,83.19227464691339,81.8478856650479,83.08885955810547,983900,0.0,0.0
2023-07-14 00:00:00-04:00,82.87263594474096,82.87263594474096,80.9077563655496,81.71627044677734,559700,0.0,0.0
2023-07-17 00:00:00-04:00,81.02996103248758,81.46242079387508,80.21204379548989,81.33080291748047,595400,0.0,0.0
2023-07-18 00:00:00-04:00,81.3026120725283,83.07005751030424,81.3026120725283,82.72220611572266,617000,0.0,0.0
2023-07-19 00:00:00-04:00,82.44956650407653,83.85976438389064,82.3743614016908,83.06065368652344,719400,0.0,0.0
2023-07-20 00:00:00-04:00,83.50250766001737,83.50250766001737,82.11110941554743,82.33674621582031,651800,0.0,0.0
2023-07-21 00:00:00-04:00,82.40256701622488,82.40256701622488,81.23680540424047,82.0077133178711,700200,0.0,0.0
2023-07-24 00:00:00-04:00,81.9512977981886,82.43076708603844,80.96416358512994,81.3214111328125,680400,0.0,0.0
2023-07-25 00:00:00-04:00,81.9230894473643,83.55891687024982,81.7538654261943,83.2862777709961,705600,0.0,0.0
2023-07-26 00:00:00-04:00,82.92903935500068,83.63413832520574,81.43423298103203,82.75041198730469,716400,0.0,0.0
2023-07-27 00:00:00-04:00,83.12645659190756,83.4649046322736,81.97009843118755,82.36495208740234,1112500,0.0,0.0
2023-07-28 00:00:00-04:00,83.67173933235694,85.90925067842113,80.31546872694204,81.23680114746094,2051900,0.0,0.0
2023-07-31 00:00:00-04:00,81.37780708971374,81.70685896096451,79.48814731797037,80.45648193359375,2556300,0.0,0.0
2023-08-01 00:00:00-04:00,79.25311423846284,80.81372930908591,79.15909531960703,80.61630249023438,1102200,0.0,0.0
2023-08-02 00:00:00-04:00,79.47875720457672,80.53170758782781,79.14971245126003,79.5915756225586,930900,0.0,0.0
2023-08-03 00:00:00-04:00,78.94287714649195,79.99582028875078,78.2659810278186,78.37879943847656,1217700,0.0,0.0
2023-08-04 00:00:00-04:00,78.55742591837064,80.84194691565294,78.08735992858118,79.3753433227539,931900,0.0,0.0
2023-08-07 00:00:00-04:00,79.8172066808774,80.18385757992948,79.3377373618717,79.83600616455078,608800,0.0,0.0
2023-08-08 00:00:00-04:00,78.30358838571416,79.24372030461197,77.6360955840132,79.12150573730469,594600,0.0,0.0
2023-08-09 00:00:00-04:00,79.42234666317584,80.09923561123342,78.58562266707897,79.31893157958984,680300,0.0,0.0
2023-08-10 00:00:00-04:00,79.68557246008453,80.6915131876124,79.68557246008453,80.53169250488281,772300,0.0,0.0
2023-08-11 00:00:00-04:00,80.23085680078094,80.78553837849893,79.19671309506927,79.32833099365234,765900,0.0,0.0
2023-08-14 00:00:00-04:00,78.783053321679,79.18731031138435,78.3129873881908,79.13089752197266,670100,0.0,0.0
2023-08-15 00:00:00-04:00,78.13436272740037,79.10269743609172,77.07201626330314,77.1190185546875,811500,0.0,0.0
2023-08-16 00:00:00-04:00,76.92160103373337,77.51388161990441,76.34811993186574,76.42333221435547,733600,0.0,0.0
2023-08-17 00:00:00-04:00,76.6207430560632,78.45399722945427,76.50792465591739,78.20016479492188,869900,0.0,0.0
2023-08-18 00:00:00-04:00,77.5984896293223,78.9804847009793,77.50447787173854,78.62322998046875,856100,0.0,0.0
2023-08-21 00:00:00-04:00,78.70784744304208,79.15910675916253,78.04035462399571,78.38819885253906,655700,0.0,0.0
2023-08-22 00:00:00-04:00,78.74544503466471,78.74544503466471,76.74295962223266,77.16602325439453,692800,0.0,0.0
2023-08-23 00:00:00-04:00,77.26004284081704,77.34465127224958,76.24469862780185,77.14722442626953,644100,0.0,0.0
2023-08-24 00:00:00-04:00,76.87457868470094,77.8805194833954,76.73356464445527,76.94979095458984,955200,0.0,0.0
2023-08-25 00:00:00-04:00,77.28825260298477,77.55148842130157,76.36692723887597,77.02501678466797,1300200,0.0,0.0
2023-08-28 00:00:00-04:00,77.22243774527799,78.69844461884205,77.22243774527799,78.52922058105469,717900,0.0,0.0
2023-08-29 00:00:00-04:00,78.51042580269566,79.4693572925288,78.21898000354096,79.44115447998047,665100,0.0,0.0
2023-08-30 00:00:00-04:00,79.54456549324875,80.10864323318835,79.29072584806148,80.08984375,715100,0.0,0.0
2023-08-31 00:00:00-04:00,80.24026521823426,80.57871331395502,79.79840202811894,79.92062377929688,702100,0.0,0.0
2023-09-01 00:00:00-04:00,80.60691340949106,81.35902185743889,80.4941021631453,80.8137435913086,633100,0.0,0.0
2023-09-05 00:00:00-04:00,80.42828700835834,80.56930105541393,76.7993772962924,76.95919799804688,985200,0.0,0.0
