Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-06 00:00:00-04:00,85.5815141334122,87.39360788689389,85.20594928791219,87.14009857177734,1553400,0.0,0.0
2023-06-07 00:00:00-04:00,87.49687888825297,89.8910910868888,87.14008910032162,89.0085220336914,2212200,0.0,0.0
2023-06-08 00:00:00-04:00,88.91393492044017,89.84091316193174,88.38423719192517,89.34904479980469,1061000,0.7,0.0
2023-06-09 00:00:00-04:00,89.33013582815721,89.78416041974491,88.82881370067504,89.37742614746094,1242500,0.0,0.0
2023-06-12 00:00:00-04:00,89.41525885558318,90.18142983103348,88.78151231498623,90.14360046386719,1339000,0.0,0.0
2023-06-13 00:00:00-04:00,89.80307411449297,90.94760365596237,89.70847905134814,90.20980834960938,1071700,0.0,0.0
2023-06-14 00:00:00-04:00,90.38006978776428,91.40162863861593,89.04635733028358,89.5003890991211,1156900,0.0,0.0
2023-06-15 00:00:00-04:00,89.41525541207169,90.71113129361989,88.97068459078909,90.42736053466797,990500,0.0,0.0
2023-06-16 00:00:00-04:00,90.29494112214672,91.01382179260337,89.78415805760574,90.00171661376953,2586400,0.0,0.0
2023-06-20 00:00:00-04:00,89.47200489162897,90.65437100268183,88.5734095338648,88.58287048339844,1772600,0.0,0.0
2023-06-21 00:00:00-04:00,88.73421055758027,89.96387421307844,88.41261043584112,89.38687896728516,1207000,0.0,0.0
2023-06-22 00:00:00-04:00,89.88820686056356,90.43682650950653,88.24235513032521,90.00171661376953,1409400,0.0,0.0
2023-06-23 00:00:00-04:00,89.26391286080164,89.7084764483684,87.93020044833166,88.13829803466797,2137000,0.0,0.0
2023-06-26 00:00:00-04:00,88.34640641893996,89.67065804390555,88.10047222170287,89.14095306396484,1068600,0.0,0.0
2023-06-27 00:00:00-04:00,89.30175082951553,91.9597075298159,89.30175082951553,91.51513671875,1153100,0.0,0.0
2023-06-28 00:00:00-04:00,91.3732605347241,91.52460687566992,90.20981620921376,91.25975799560547,1569700,0.0,0.0
2023-06-29 00:00:00-04:00,90.6827623582769,90.75842831187411,88.93285457648693,89.03690338134766,1303000,0.0,0.0
2023-06-30 00:00:00-04:00,89.61389703609207,90.24765080408717,89.1314968222955,90.00171661376953,1226100,0.0,0.0
2023-07-03 00:00:00-04:00,89.80307736735172,90.77734593367666,89.46255533414819,90.3895263671875,608500,0.0,0.0
2023-07-05 00:00:00-04:00,89.59498402726878,89.83145727175943,88.32748368417178,88.92340087890625,1390400,0.0,0.0
2023-07-06 00:00:00-04:00,88.98960556398261,88.98960556398261,86.87080027679961,87.16403198242188,1294100,0.0,0.0
2023-07-07 00:00:00-04:00,86.77620634822412,88.6301554321242,86.4924428287048,87.95857238769531,1338400,0.0,0.0
2023-07-10 00:00:00-04:00,87.39105225948782,88.42207936520657,87.28700345386692,88.09101104736328,1294700,0.0,0.0
2023-07-11 00:00:00-04:00,88.34640417912098,91.25029528659134,88.10046998811899,91.0516586303711,1280700,0.0,0.0
2023-07-12 00:00:00-04:00,91.7894512674738,91.9975488678035,89.96387761447731,90.03955078125,1706000,0.0,0.0
2023-07-13 00:00:00-04:00,90.29494034691348,91.7705310429694,90.10576464311829,91.18408203125,1149000,0.0,0.0
2023-07-14 00:00:00-04:00,90.84355150329361,91.13677598175626,90.27601722834439,91.08002471923828,1010400,0.0,0.0
2023-07-17 00:00:00-04:00,91.01380027067593,93.19881018292236,89.94493685969671,92.91504669189453,1785300,0.0,0.0
2023-07-18 00:00:00-04:00,92.5177926226598,93.86096617600826,92.28131937112119,92.62184143066406,2965700,0.0,0.0
2023-07-19 00:00:00-04:00,83.91962879708643,86.31273695189257,81.43192556823834,83.03048706054688,8150100,0.0,0.0
2023-07-20 00:00:00-04:00,83.21965355744406,84.07095132297593,82.2737607365513,83.39936828613281,4470500,0.0,0.0
2023-07-21 00:00:00-04:00,81.24272719392468,81.56433447946775,78.99150506147896,79.2752685546875,4334500,0.0,0.0
2023-07-24 00:00:00-04:00,78.55640891551998,79.34149454474615,77.39295746309173,78.59423828125,2637500,0.0,0.0
2023-07-25 00:00:00-04:00,78.58478433348884,79.29420401272729,77.68618174316605,78.13075256347656,2284800,0.0,0.0
2023-07-26 00:00:00-04:00,78.23479781039077,79.04826624966557,77.78077327757077,78.42398071289062,1719500,0.0,0.0
2023-07-27 00:00:00-04:00,78.65099719794989,78.65099719794989,77.41187257402912,77.88481903076172,2488900,0.0,0.0
2023-07-28 00:00:00-04:00,78.4712779313911,78.62262426670917,77.59159720297863,78.08346557617188,2020400,0.0,0.0
2023-07-31 00:00:00-04:00,78.50911654914076,80.2211805163853,78.50911654914076,80.04146575927734,5232400,0.0,0.0
2023-08-01 00:00:00-04:00,79.4644648794904,79.77660405317755,77.87536451223068,78.36722564697266,1782800,0.0,0.0
2023-08-02 00:00:00-04:00,78.26318029613984,79.59689281336247,78.02670705974636,78.19696807861328,1874400,0.0,0.0
2023-08-03 00:00:00-04:00,77.8848144671261,78.11183394900058,77.1375654598728,77.48754119873047,1418800,0.0,0.0
2023-08-04 00:00:00-04:00,76.83488447042684,78.60369959847768,76.56057465976549,77.18486022949219,2130500,0.0,0.0
2023-08-07 00:00:00-04:00,77.61997588546825,78.04563205782642,76.66462916846301,77.09973907470703,1878500,0.0,0.0
2023-08-08 00:00:00-04:00,76.53219106675259,76.8537911596423,75.99302523469136,76.02140808105469,2030900,0.0,0.0
2023-08-09 00:00:00-04:00,75.83223570860717,76.74975302039488,75.52955025471138,75.97412109375,1350200,0.0,0.0
2023-08-10 00:00:00-04:00,76.29572104713682,76.87270904865946,75.29306971488474,75.50116729736328,1128300,0.0,0.0
2023-08-11 00:00:00-04:00,75.12281858513981,76.02142124424641,74.99039414553938,75.58631134033203,1387600,0.0,0.0
2023-08-14 00:00:00-04:00,75.48225971029248,75.69035009574002,75.00931323896631,75.62413787841797,1589600,0.0,0.0
2023-08-15 00:00:00-04:00,75.1322775981994,76.04033396772603,74.38502129881392,75.72818756103516,1395000,0.0,0.0
2023-08-16 00:00:00-04:00,75.26470476259637,76.14438553005442,75.04714620006769,75.2174072265625,1201900,0.0,0.0
2023-08-17 00:00:00-04:00,75.47279567796369,75.80385675105362,74.37555644533406,74.38501739501953,1230300,0.0,0.0
